,Player,oRelPM_78,dRelPM78,oPM val_78,dPM val_78,oRelPM_56,dRelPM_56,oPM val_56,dPM val_56,RelPM_78,RelPM_56
21,Alec Burks,-0.17340546538425103,-0.5375766377004652,"[-0.252982515335751, 0.254945943115212, 0.126618156279919, 0.0440760439620833, 0.0186270313154172, 0.0149417494789242, 0.346348705814016, -0.254363640961479, 0.12282010388530001, 0.0267184586506551, 0.22962746031981301, 0.0981836478447913, 0.00125878730426699, 0.131193826651087, 0.0980974686531544, -0.339218598081161, -0.16822808450549598, -0.0315239406998333, -0.063879025621225, -0.13978306231053603, -0.300320865107849, 0.0219738123056002, -0.0623531191738873, -0.0224256648268832, 0.11193137908376699, -0.142805148034469, -0.10020703443205801, 0.00850306669430405, 0.0219800711046879, 0.0761854383083831, 0.0, 0.0876164918808648, -0.0308327387413786, 0.0893826059163725, -0.296357526408683, 0.0400929268160483, -0.136537519714709, -0.758042686282434, 0.0125566825880613, 0.0745269906044896, 0.0663280194249489, -0.141019321869162, 0.397401484462131, -0.849360851496647, 0.115415111156418, -0.193385896807742, -0.0692883241315718, -0.007522254940071459, -0.401130595094764]","[-0.31634893214149296, 0.037427566222737, -0.143461405458574, -0.0283975630516494, 0.0761426598187899, -0.228609392278755, -0.031228205333103, -0.536724219479726, 0.44772913176756896, -0.0405739980187083, -0.690854665619217, 0.00266262101324053, 0.0962174973429308, -0.0652067873887596, -0.12530110977433698, -0.25661410675754603, -0.49380496073246793, -0.0635345551580791, -0.18101499343574104, -0.20671034351990197, 0.19352796959025897, 0.0175375496180273, -0.405649342260591, -0.139492558561529, 0.13540781598003998, -0.446455496804014, -0.0183194525838094, -0.0540106857531877, -0.0536115877048572, -0.4387057923591, -0.0, 0.0456323460006072, -0.0998598394319987, 0.12721133599704398, -1.0490944909275501, -0.0996503972210972, 0.0562838679896362, -0.0901553230042573, -0.0455783854293202, -0.408768382879618, 0.234147375385237, -0.10860143046688901, -1.0279102987691502, -0.18211890941280603, -0.0994402175692981, 0.104266345833386, 0.12918003640715, 0.00763260729170694, -0.12051270880192401]",-0.2939033610129528,1.0273672613385278,"[0.0338947911621517, -0.268199199413389, -0.473866713310676, -0.23464268932046103, -0.0230792118144934, -0.0478075886662595, -0.6368447576720301, -0.0070252651814016, -0.213991425113167, 0.0356841831818167, -0.13513971508033698, 0.296248988485582, -0.0993536921708581, -0.0537031373012066, 0.406923255807386, -0.0540348736328518, 0.167101043886824, -0.00808491368828372, -0.0801200449698713]","[0.0397465665539867, 0.26869337514056696, 0.471189651115193, 0.7734322086418342, -0.0083070264142645, 0.29706567511712106, 0.7572564146715759, 0.15978831210261, 0.18320075686042, 0.0488514714593687, 0.349489893528175, 0.440420877533067, 0.333824574483159, 0.40717171137668495, 0.338897610130942, 0.178538065980823, -0.0056642446778656, 0.0768542753760014, -0.23045567762139102]",-0.7109821030847162,0.7334639003255751
22,Wilson Chandler,0.06439119719243847,-0.4503622829970243,"[-0.207152076322364, -0.0104640000542692, 0.32043169181281606, 0.030337598375193, 0.0068709548423972295, -0.529291961066954, -0.20554476990672899, 0.0506450225636844, 0.41553580175771204, -0.103869057999245, 0.329560859152948, 0.0061478984916748395, -0.172478990031385, -0.0672692557902156, -0.13773978067370599, -0.0857330379662024, -0.0229007075355541, 8.886906670313609e-05, -0.07593747501315, -0.25461462932407203, -0.12871001446325803, 0.106021000953929, 0.101009300739521, 0.0672820442411496, -0.0458462952309272, 0.34769944449313106, 0.0560743642752909, 0.0258043408403552, -0.0528684226808286, 0.392331577457473, 0.39702458149512104, -0.24121429367331798, -1.14187559621133, 0.311823061817645, -0.0213314529104371, 0.485321808154887, 0.3465294766995481, -0.0850426952768176, 0.594066533488843, 0.333547803389808, -0.006617129928624579, -0.451544821529839]","[-0.41815744684574396, 0.12090911980052499, -0.0822343345613762, 0.24004917384227104, 0.153545140965866, -0.24328521371664102, -0.404229005290186, 0.10838678671664902, -0.109573166574091, -0.0954694390826461, -0.34364346192406, -0.0936563152736354, 0.0544328918074501, -0.0410329877407893, 0.0716817806964543, -0.018757314988874, 0.0131074520160022, -0.31362146348893605, 0.0100979989059795, -0.26573888879889, -0.263984056911507, -0.0879610750863609, -0.0952676714284076, -0.6368970922677221, 0.000833336575829441, 0.067762441232083, -0.12284270491892, 0.114456092743082, -0.258874305567528, -0.17642099303285, -0.200754530861908, 0.00900639084381937, -0.574939751855267, 0.382036872950683, 0.0658457936316719, -0.313524479956547, -0.39836208435629294, 0.0171172198652037, 0.21510445019777105, -0.254539545750158, -0.0601316669803083, -0.49927791700045004]",0.9739584462821973,-1.353835406017365,"[0.0937272466982083, -0.123564786942872, 0.348600561479892, 0.142900102380894, 0.477654063811024, 0.485526772798545, -0.10754419797706301, -0.432549999371235, -0.249361432518091, 0.257310706501045, 0.8051081931931942, 3.50081583304322e-05, 0.033138782202163, 1.3166114450030502, 0.00842174985621389, 0.8398195698554909]","[-0.8795270287673791, 0.107105488814584, -0.0471534694826914, -0.500487589500469, -0.472054058367507, -0.3767917017750929, -0.108776607394101, -0.0551859388057184, -0.503810678722358, -0.61286574481637, -0.97343645577589, 0.00297240268275062, 0.220251592452163, -0.7947941394571559, 0.11082442926873401, -0.53161212442296]",-0.38597108580458583,-0.37987695973516766
23,Mike Muscala,-0.2717753331582018,0.1560047861701599,"[0.0573607292838327, -0.045330984638765996, 0.27025436027585503, -0.349312981411923, -0.0636280421393486, -0.171804038673305, 0.311823061817645, 0.31980978704217305, 0.161907568427042, -0.206651614452543, 0.29911817147929, -0.0760608359783448, -0.54341893789035, -0.47393713744970395, -0.459484174194964, 0.0636416127881823, -0.298069920587485, 0.0483767694290358, 0.0212041364777942, 0.0190633332542188, -0.510482369980988, 0.0113351971235855, 0.00636869921545114, -0.265143616353653, -0.423274787350135, 0.101968111970209, -0.267798312850968, -0.24329980174380203, -0.113304697913549, -0.009106211355477109, -0.257275261575597, -0.318751110264782, 0.189476213126276, -0.0731238588389196, -0.23295116925815898, -0.166689009258144, -0.0662577644627552, -0.213643619390852, -0.0811012672328303, 0.147374415585561, 0.00032091698990698904, 0.219501885787578, -0.0382126452415028, -0.0309779986709456, 0.193587757668191, 0.205025119037568, -0.142393901602087, 0.188363628164713, -0.103037350295836, 0.0114502816360849]","[0.277387420271377, -0.268988327173703, 0.17704378344868102, 0.0931059763602117, 0.21578298246207003, 0.36470532358987706, 0.382036872950683, 0.017260240334502, 0.12552306613123598, 0.00920077271701277, 0.36846337602043705, 0.29992807440847497, 0.30034268472146397, 0.36389267600062897, -0.11856479501028, -0.290098402330112, -0.0409765656940777, 0.365459979311421, -0.100762373481989, 0.0184297259499584, -0.258923893533251, 0.0842052612312178, 0.250784498827499, 0.10389014765802901, 0.0504453292375438, 0.0557801540776765, 0.228327766746412, -0.337063227144486, 0.0962547461717226, -0.15402043807113, 0.0953805472913307, -0.38211322007888004, 0.0241601084261559, 0.033351338045442, -0.5379631022606101, 0.11903542870809698, -0.110003981389517, 0.198887100182478, 0.0824264395000391, 0.0484061830852672, 0.29604095281751697, 0.113218055418318, 0.163986894451331, -0.116299179331821, -0.0419394218508125, 0.32649193878043803, -0.0850780715118563, -0.5579277035138871, -0.18289666848461397, -0.215956647346524]",-0.5231224666594391,-0.3504130227056504,"[0.22986435122129803, 0.27879399532610805, -0.6827978282703571, -0.301827676792823, -0.33807457524345197, -0.0649588819420538, -0.10848434971874, -0.0404594672267393, -0.0845030783214849, -0.273550195195037, -0.027986177770268, -0.491741805079056, 0.191631026784238, -0.178956614219792, -0.18850262474587, -0.481580517470534, 0.12804346699345, -0.0582620867121248, 0.008030705266070871, -0.668706906354165, -0.0895138956623929, 0.36689315821044105, 0.0946011261288659, -0.356685949162217]","[0.15727621217028198, 0.100721964435424, -0.626257959686095, 0.335305732648836, 0.277805656814133, -0.12343061088302802, 0.119112522769479, -0.11282264263456, 0.00218793188561681, -0.0872215763762323, -0.18200856973490198, -0.177219941924535, 0.0188341158002261, 0.4451718347326671, -0.620319140025651, -0.5624540623623411, 0.0715999601340388, -0.131082453646894, 0.0158813329348534, -0.0843016422640237, 0.0296357981587533, 0.16583168227062198, -0.8849128476935769, -0.24981143375699497]",-0.1157705469880419,-0.8735354893650895
24,Khris Middleton,0.5698286197652495,0.21092164392604892,"[0.117133527018029, 0.26978635163670606, -0.00514300279126542, 1.17093341869702, -0.16606663173751, -0.155618905567423, 0.0468469709955521, 1.1065644744392, -0.154900783505544, -0.656291188630004, 0.5377282559890101, 0.8230924783565791, 0.22438753885156304, 0.0463772423498396, 0.535658506777782, -0.316777112103836, -0.0625651697495678, 0.551462001146124, 0.181223611155286, 0.0746409033791722, 0.628985754174708, -0.23397377583428602, 0.49767327941627204, 0.0914270315326985, -0.0888334259862256, 0.0472225756795761, 0.0485418752376212, -0.15439406301277697, 0.43372864885106804, -0.384513535385332, -0.13759210720288, 0.16650147725435, 0.0418125944840709, -0.0134525373812205, -0.125605855588423]","[0.489413886557536, 0.69306484816693, 0.0101773322392965, 0.861449609235491, 0.937984058253356, 0.197023858592281, 0.10250931712390499, 0.6023598134252249, 0.37559297708160205, -0.0943788156296974, 0.37650730965638796, -0.23018294541411602, -0.0847712020187548, 0.0309243711580671, -0.162838032680831, -0.8525384243394252, 0.0237096056324144, -0.176921709859713, 0.00147432378242115, 0.118901121904069, 0.5861589890640079, -1.07315541359898, 0.355925855374544, -0.0216688447558326, -0.0375555948733042, -0.149605118918539, 0.20909285370641897, -0.6527209289528071, 0.34376129063095895, -0.441696126679806, 0.0037642812768530795, -0.315349954622727, -0.0491074290207209, -0.015702692911603002, -0.11603808423197999]",0.7034542200961548,0.2777786307049253,"[0.269753222201628, -0.0553640987467459, 0.0237173042191747, -0.14233507115480099, 0.160243464393204, 0.0952379196595258, 0.6844018475963579, 0.0160209053266243, -0.0457603325783932, 0.0417880971164687, 0.139804222533505, -0.00107399623461363, 0.26609718078813, 0.6846530770462391, -0.00279697645044468, 0.33507458519662103, -0.0609716650525792, -0.0192988923321644, 0.289331851436108, 0.703871354968884, 0.26850625945007506, -0.34272031378346196, 0.312649832020779, 0.8275359716676011, -0.0517768736867548]","[0.07975858921081401, 0.0721994088854635, 0.0909594509496833, -0.17826389091160502, 0.680587340086642, 0.0408396859188152, -0.0663114949957014, -0.193614838470506, 0.0551799656035556, -0.0049255438090733605, 0.109641971369929, -0.269828070380463, 0.243839434901237, -0.0973077494213674, -0.0537613815756289, 0.33127020494301895, -0.0591272821290662, 0.31927906072269, 0.158492703643643, 0.0222525532770731, 0.337332167667241, 0.269678399192768, 0.10893834889837699, -0.17101417990590195, -0.0899784117658543]",0.7807502636912984,0.9812328508010801
25,Henry Ellenson,-0.26434984299671055,0.006568633654512152,"[0.0148344938266569, 0.109565991970598, -0.416102955245698, -0.0348534297711292, 0.0186087766125441, -0.0260589161346022, 0.0307710651354214, 0.105712517260358, -0.14581290973435998, 0.280081565983176, -0.127567811822776, 0.013800248717617, -0.0759609161984698, -0.186780161004088, -0.153663747738118, -0.13022908035112502, -0.0711866233213431, -0.0717368020830102, -0.19324939884527803, 0.0139104718657208, 0.039322859037998, -0.0290977610565876, -0.399048063604646, -0.127509152827464, 0.0143939345154739, -0.0888916105582179, -0.270405279239311, 0.0213667509538652, -0.147690171423113, -0.214719519097573, 0.0307721189239606, -0.119237888248346, 0.210190018777744, 0.0307722314300054, -0.0464111527427539, 0.107270982641746, -0.0575681558650669, -0.47361279496809794, -0.0237496432214938, -0.0537285125173221]","[-0.0124504057412821, 0.0882859020253105, -0.20792831879474302, 0.0118879562802301, -0.0641122199000072, -0.0768983283170945, 0.0150826653026383, -0.10991493258077802, -0.0275467773894206, 0.054975731114045995, 0.19710278252262697, -0.0412589144087961, -0.00820295192332098, -0.101581384749456, 0.0044648480519535, -0.14082472924102898, 0.0305717936253115, 0.19455142296852104, -0.2954619160963, 0.000957268031221261, -0.0499498313061364, -0.00944914889578191, 0.147933085287693, 0.0175298878907795, 0.0307540929963081, -0.16226027070129, 0.148689370540457, 0.0029339418514559104, -0.031265542954308, 0.162944502667287, 0.0150828848906106, -0.0624260003205891, 0.13958883663286903, 0.0150829941984423, 0.0139256922821771, -0.06739461899593001, 0.146616847143276, 0.0370066152795855, 0.0427796495510751, 0.0158638577275092]",-0.08345799408400141,-0.19384871221927116,"[-0.0247487680214175, 0.0308426576853252, -0.009957867190700059, -0.0187684252706587, -0.14796393885141698, -0.055966019307489005, -0.0709996341557215, 0.005861496687438479, -0.0612141784916672, -0.0869387534661642, 0.102842268274747, 0.0157814690292196, -0.0517283345599192, 0.0808550483444192]","[-0.063585003058295, -0.144676560146513, 0.0126326470319696, -0.0101733150021727, -0.116005195463247, -0.11687302317071802, 0.0713028569508268, -0.0593523568765549, 0.00269047207925175, -0.10068219088181099, -0.0959001130020301, -0.12224787560844601, 0.0727081989928555, -0.008309034612565179]",-0.2577812093421984,-0.2773067063032726
26,Brandan Wright,-0.1720972271894775,0.6055107327783404,"[0.025740244530164, -0.0596474817132659, -0.34029519624518395, -0.258533324351227, 0.0008667065133834911, 0.0673546809957899, 0.0280841383060166, 0.00337806378605643, -0.33443624781195197, -0.19117056593269896, -0.251865490439588, 0.136322404313678, 0.0607262593605477, 0.136323406170231, 0.11055678019776599, -0.11768199192648598, 0.16875046606867902, 0.0416537087896881, -0.0321063735407954, -0.23387209785905, 0.13634146804348998]","[-0.0187756585927694, 0.150743008025272, 0.00345460409366091, 0.208558862305802, -0.0993138024204229, 0.0333554328231537, 0.0349728788413955, 0.0445188040810024, 0.651889527640645, 0.0603492976257171, 0.16783727443279597, -0.0354609911656945, 0.584400424187814, -0.0354613308784415, -0.0167191260190031, 0.7080295528449779, 0.348449137521407, 0.0154368993531335, 0.0659316252815416, 0.342204535273471, -0.0354696081691716]",-0.09238428375559489,0.04605572248416534,"[0.10199246670932302, 0.37832421098884395, 0.0191208443491468, -0.158747686449798, -0.0128056956499914, -0.172511592334577, -0.0837220621492544, -0.0631648182105993, -0.0854629203411309, 0.0403241687339265, 0.140740307881384, 0.0787364866347623, -0.0564011694550291, 0.00799407284134674, 0.113856551141413, -0.14623450357881698, -0.11159391017162598, -0.0221088489606972, -0.00832659181136456, -0.15150102872435098, 0.0482878812620461, -0.19568431245574602, -0.10250265717075, -0.11291489561203]","[0.0587474859564555, 0.387846970715914, -0.0537453079586957, -0.0158323464982677, -0.0380011641457554, -0.198961226520882, 0.162161355421006, 0.21704645691354998, 0.0103260066697136, -0.0878114982615524, 0.251872029660072, -0.077638921003375, 0.0049807593751607605, -0.148110057479004, 0.32852866959742, -0.276464581082309, 0.0359626293524795, 0.0182814422163948, 0.0251375809672032, -0.109401325255479, -0.0432508541657078, -0.17944076720079602, 0.0781960805249486, -0.0740950828935019]",0.43341350558886294,-0.04632856127142955
27,Zach Randolph,-0.243975688012568,-1.8205512841561793,"[0.0448376061651816, -0.159135618466544, 0.478500643231518, -0.10514644253636801, -0.14588469152010097, 0.0144919167174861, -0.23904779089659697, 0.0038595996525413604, 0.0716044243732677, -0.4630411483027, -0.179074835523988, -0.0486076888790611, 0.0666538620638303, -0.19392474412245397]","[-0.0813916437622072, -0.6552571008829449, -0.422440555585239, -0.192927597468503, -0.17428307153351902, -0.0941436272204374, -0.91792636958213, -0.32796895118171004, -0.30915133982397697, -0.6478000808455171, -0.9409084309264499, -0.905400405545104, 0.313017301024681, -1.01534762121357]",0.04712347308813708,-0.3006029847058411,"[0.0742310939673731, -0.313545775620343, -0.6243343331037, 0.000723542513573779, -0.670037305897062, 0.345455660706165, -0.167738842082162, -0.0711955724699924, -0.0238662403925222, 0.0889963655101276, 1.46068811214948, 0.52370473557773, -0.15150102872435098, -0.18456283667729698, 0.615451268226541, 0.0972580700324067, -0.28400266486319503, -0.0514279960944762, 0.21081844743312197, 0.006139101160384811, 0.0173675210389538, 0.195691396705468, -0.256399004204582, -0.0901995011282748, -0.12914387259020402, 0.0686464736670648, -0.009163594659510941, -0.0149717112963847, -0.252121186538614, -0.312450321334584, -0.0615114991427115, 0.40396613426115996, -0.0521959831524524]","[-0.108207746198321, 0.37715716817405104, 0.552274151933117, 0.0200882615325377, 0.0201285189584192, 0.144776731305335, 0.022636326403871, -0.10619876248977801, -0.32334663696307503, 0.0481828634075522, -0.7211851385718259, -0.367577219116756, -0.109401325255479, -0.6300160628210411, -0.13526202747560498, -0.16846097424586498, 0.0640682410507651, 0.0123304183905951, -0.296082381974609, -0.0928105400777893, 0.160510965321442, 0.14835952902045801, 0.16940403693122, -0.296995040316536, -0.174444370938062, -0.0961564838312062, 0.0320484836316413, -0.017079543308097002, -0.302137332806242, -0.131057398957394, -0.219337412224423, 0.12934123090787, -0.0855251532199596]",-2.064526972168747,-0.25347951161770405
28,Trevor Booker,-0.00044601078058104093,0.1085763694529529,"[-0.539457064493074, -0.0831307230148394, -0.137384883304815, 0.00933401500724471, 0.35386289505857793, -0.0568550327441213, 0.14788688920414803, -0.07749435325156599, 0.0585472890692301, 0.00974029251321477, -0.0738411043145998, -0.0711447171141349, -0.22107874214824397, -0.459685134957048, -0.0635493270434151, 0.514553076352493, -0.15931217247597698, 0.0728950506161663, -0.242123131056599, -0.0524393076189038, 0.256173360924779, -0.0524393684792363, -0.215139319213005, 0.0739584929927158, -0.0220653871890742, -0.48714322586988, -0.10418595440394199, -0.24019626613878303, 0.250419199306197, 0.0620511242337598, 0.19645691564891302, -0.0685259721971912, 0.501180651076797, -0.10342849335481402, -0.0351271775541365, 0.725036383994492, -0.0205892671634065, 0.0650218458413141, 0.33010955501752304, 0.0841144061502443, 0.10023935084464901, -0.22992778194775398]","[0.151475003940103, 0.0145819479635216, -0.0169099760191209, -0.135617280485071, -0.0365992092465963, -0.0173825031372748, 0.108319049629704, -0.146210868097973, -0.11487492800069801, -0.45133926178485295, -0.0419012015990262, -0.132549932735809, 0.08748721653471099, 0.151943380308582, 0.32950293541295195, -0.187800334853655, 0.0859288619051549, -0.00683856529321236, -0.155675380584803, 0.0611198073486525, -0.063873875513254, 0.0611198173550144, 0.31855818563891, -0.0306794916806608, -0.0417053054734413, 0.657391779092208, 0.155695015185376, 0.00733511019806392, -0.132840454293812, 0.19234729280067603, 0.281997648944105, 0.200809115994089, -0.0686558832597846, 0.176513164624656, 0.0497232986972773, -0.208626732266635, -0.18216011964266396, -0.018900762578245, 0.272358594862523, 0.0031341846149985897, -0.0652246904527674, 0.0290772252040836]",-0.6137229568369178,0.4231382891891685,"[-0.599985539458262, 0.228157106631159, -0.317287894163482, -0.46011175678030103, 0.118942327319416, -0.5755360658506, 0.0536135136701678, -0.367448785073517, 0.0532975178004538, -0.0624108093763555, -0.0408709404515236, -0.0284229521988472, -0.203012243415505, 0.037493617480072995, -0.23464268932046103, -0.123609727056913, 0.0664617174144716, 0.00483881142178734, -0.137162908893747, -0.124308552234351, 0.0822343483227294, -0.39809021540324896, -0.175911669555105, 0.07449672239780099, 0.0446351060852948, -0.159978856145315, 0.0936462249505648, -0.384405064581754, -0.23901390271125897, -0.0937873372468901, 0.0219488046217669, -1.1451487354628, 0.3577252499068271, -0.27081850110709305, -0.465601793858213]","[-0.7486701251574158, 0.0815498579670426, 0.249249717465536, -0.171385934469299, -0.3143751435045711, -0.0025531387377130603, 0.0836914975390352, -0.162451828647044, -0.267244212505103, -0.357943786452847, 0.0122251998770066, 0.0311884323283678, -0.0515257330200107, 0.0515563131972683, 0.7734322086418342, -0.6222269692570389, 0.248141838238311, 0.098462859443696, -0.231118161879193, -0.0318212973993081, 0.888439667306446, -0.357767138644513, 0.099403785112269, -0.0790076410768083, 0.5499453347306811, 0.989555430972607, 0.704440494787437, 0.4605617729560851, 0.10945944054387399, 0.675158539006417, 0.564545515198836, 0.11331160841407399, -0.00548419650305051, 0.629200737428692, -0.3074849134963761]",0.10813035867237186,-0.19058466764774928
29,Devin Booker,-0.37558987033433894,-0.9892728004457442,"[-0.170211883861588, 0.416693145986223, -0.79703604833478, 0.441361733309651, 0.0204287503061192, -0.32132844689752804, 0.0917317026922952, -0.0567576403936273, -0.33748714666456797, -0.0412968948085259, -0.0392347534156166, -0.0538514484753377, -0.129845600117724, 0.352013472233959, -0.382304229090472, 0.9598297568083921, -0.19446114224624697, -0.401057289869473, 0.0651696596477867, -0.319176760856651, -0.007675270672965371, -0.301484679840042, -0.41371941577059, 0.00343522336880948, -0.26122425422128304, -0.7191090061918309, -0.16855614796905202, 0.11743793722358199, -0.15185230329064003, -0.201823141691224, -0.0494548649978079, 0.00526100125160519, 0.11594424167931199, -0.262872152672042]","[-0.210270831803054, -0.533392867238477, -0.5182113432404589, 0.319196684416763, 0.18190665606939896, -0.348475017367623, 0.0176963843990994, 0.0794798360279276, -0.589838364687223, 0.0491718048923885, 0.0282723144150316, 0.063476589892379, -0.277596915175482, -0.603180083826474, -0.748361942669159, -0.7248947117931791, 0.061688591103681994, -0.5337633888629021, -0.12171298727581098, 0.0852078096523377, 0.0193711882135336, -0.5490530800357271, -0.17846091508084805, 0.0340269841051981, 0.00180636270570028, -0.137182329032306, 0.0301346900957148, -0.6189269020430761, -0.8469121215617529, -0.0781811528330584, -1.76366916155199, -0.0614598523057032, -0.21328945129969298, 0.276578719906016]",0.26007104384246843,-0.6171578591982739,"[-0.8576758708530159, 0.279750817039665, 0.42213202986984605, -0.26323491932364, 0.17718590495499897, 0.24837965075047, 0.429285033617034, -0.380405826886627, -0.27617035383802396, -0.0129547526681966, 1.3705694307551202, -0.4749855163311861, -0.32752346546304306, -0.2788224137676, -0.35976249381530107, -0.125403977100298, 0.781704938784581, -0.7700012866774251, -0.0885839600025054, -0.13070854658230802, 0.11154639126379101, -0.0261921309958372, 0.0433078889470869, 1.8088970498762, 0.250107410511793, 0.0117935607036128, 0.174216178943616, 0.37043130403560603, -0.221367007890518]","[0.337610624955339, 0.12366347649806, 0.101402891792788, -1.1376375642533898, -0.29029976252476697, 0.10992214425004199, -0.17814424063065695, 1.06759210101364, -0.345012308988091, -0.126189256062603, -0.254480603246883, 0.14484180435217497, -0.6077729358624661, 0.19130315766672498, -0.176775605296011, 0.127941554894723, -0.673818054629946, -0.320942854515767, -0.585413183803297, 0.10383262680528699, -0.254008102602637, -0.105064334040001, -0.0474378470009974, -1.3827587150215601, -0.139814226504928, -0.0401816943011499, 0.121842664491124, 0.027158473234575, -0.265754709856814]",-1.364862670780083,-0.3570868153558055
30,Timofey Mozgov,-0.6079129467277677,-0.05499862098873319,"[-0.6438813830564871, -0.0014062169966031401, 0.0739584929927158, 0.00656804363465208, -0.30349125164469803, -0.67316304091093, -0.37449023188570396, -0.302665326988581, 0.0567830930931022, -0.0814438265255665, 0.00113152028245851, 0.0995835104561717, 0.0206449671494555, -0.0234648378082909, -0.0382522668705721, -0.420231998207939, -0.29707080251776696, 0.0178614705355137, -0.007812344681677809, -0.14872230368809197]","[-0.0247297716700139, 0.027560182514019, -0.0306794916806608, -0.0180037386762918, 0.05345620838969099, -0.125831518120469, -0.00515799461080657, 0.0697304604037932, 0.0221573442985047, -0.0482177437497349, 0.022564322664606003, 0.0172695880858993, -0.0522850482748832, -0.0403035611769363, -0.0311904817334751, 0.06812205593312, -0.0179994766297107, -0.0493425212879707, -0.0941143974991158, -0.0179975221232304]",-0.01992972049081201,-0.10006994994053728,"[0.0625340765646054, 0.24038948475251604, -0.27661836684339397, -0.0173355298215899, -0.0331978497732541, 0.12099598361155901, -0.15742763041337499, 0.0745132220203891, 0.577659383904747, 0.136581076736854, 0.000876365673618206, -0.45856341490732794, -0.0122164116037771, 0.166330449498539, 0.110082962020556, 0.18921965330464702, 0.0324290612184157, 0.0853450730311813, 0.334906156594011, 0.106977495837617, -0.0180810044741191, -0.20163484155793696, -0.0435742727645612, -0.17849230752806, 0.13025437421341401, -0.5556952559803311, -0.0974154549606986, 0.110862029852532, -0.28543701927280196, -0.0737097031056311, -0.12634754920185198, -0.0180677608981005, -0.0905626697775904]","[-0.0381591727096739, -0.17631200374794898, -0.245479098386257, -0.277022424258258, -0.0252708139360512, -0.295299833925328, -0.247563383424775, 0.0580684566671714, 0.10346755674845699, -0.118453757886595, -0.114424550834396, -0.0415793647189678, 0.0254092677856965, 0.556474464342379, -0.0937474273163427, 0.776584016111438, -0.00933906061457085, -0.122035468427858, 0.4944299114759771, -0.0437358736507792, -0.0544892104130387, -0.0442388887979519, -0.0755214074898433, -0.32568632308568296, 0.0844463163227887, -0.18250914042994898, 0.269608959309549, -0.0486088473810057, -0.43065712372183, 0.11539369315246001, -0.42423802019659995, 0.159665446742939, -0.0347539803145854]",-0.662911567716501,-0.11999967043134929
